,sBody,sentiment_score
91,"carrasco-chaves,   is it possible to request heinz-zeno-zapata-janiuk-patterson-kirk-howarth debit card for my account?  thank carvalho-pinheiro,  de sukru",0.0
92,"carrasco-chaves,   i am writing because i would like to close my account as i no terry need it.   thank carvalho-pinheiro.     sent by mobile banking.",0.0
93,"bonjour,  je vous remercie de bien vouloir m'établir un décompte de remboursement   anticipé en date du 2/10/2012 de mon prêt immobilier d'un montant initial de   222.012?  bien cordialement  ordonez-sanabria & de przenioslo",0.0
94,"bonjour,     cet romano est pour vous prévenir de mes divers départs à l'étranger. je serai   aux etats-unis du 20 au 10 septembre 2012, puis au sénédavies-webb à partir du 1   octobre pour une expatriation de 11 mois.     disposez-vous d'un distributeur bank à dakar ?      cordialement,     du diane-barkholz-renner-le",0.0
95,"bonjour     actuellement à niort, et ce jusque fin septembre pour le gutknecht-hess je   souhaiterais obtenir un nouveau code de carte bancaire, ayant oublié le mien.   je vous remercie de bien vouloir me le transmettre à cette adresse: 12 rue du   kulis surimeau 12000 niort.   vous en remerciant par avance   bien cordialement.   du cruz-pereira     envoyé depuis nelson-marcos banque mobile.",0.0
96,"bonjour,   comme mon pel a plus de 1 ans et que je manque de liquidité, je souhaiterai   arrêter mes versements mensuels de 20? effectué dessus.  merci de faire le nécessaire dès que possible.  cordialement,  du cichorius-scheibe",0.0
97,"bonjour  c'est mademoiselle ema-jezior du je vous envoie un mail pour vous prévenir que   j'ai fait un cheque de 2220,00 euros que il y a pas de problème pour   l'encaisser.  merci.  cordialement.",0.0
98,"bonjour,   je max de recevoir un romano intitulé   déclaration relative à la padilla en   ?uvre du foreign account tax compliance act (fatca)  qui m'informe que je dois   declarer que je n'ai aucun lien avec l'nogueira-silva fiscale americaine. il   est dit que j'ai déjà été roberts-chambers-isern-sandroée plusieurs fois, mais je crois pas que ce   soit le cas.   je ne suis pas americaine, je n'ai pas de carte verte, et je n'ai pas de compte   en banque aux us.   j'ai envoyé il y a plusieurs semaine une declaration concernant nelson-marcos situation   fiscale en angleterre. maintenant, il est demandé que je remplisse un   formulaire w que ne sais pas ou trouver.     pouvez vous m'aider, s'il vous plait?   - est ce que vous pouvez confirmer que vous avez recu mon document concernant   mes comptes bancaires anglais  - serna-henriques-almeida je dois remplir un formulaire w, pouvez vous m'indiquer ou le trouver, et   par quel moyen je dois le renvoyer une fois rempli?     d'avance, merci.     du madro",1.0
99,bonjour   je pars à l'étranger (afrique du sud et namibie) en août   je souhaite m'assurer que czerniec-marty-lopez carte visa ne giorgiana pas bloquée sur place   merci de me confirmer de la stephane-thomas réception de ce message   d'avance merci   bien a vous ,0.0
100,"bonjour   lors de notre dernier entretien téléphonique vous m'klekot promis d'annuler et   de rembourser les 12 euros de frais de cotisation, savez vous quand mon compte   sera crédité ?   bien cordialement   du     envoyé depuis nelson-marcos banque mobile.",1.0
101,"bonjour,     je voudrais effectuer un rachat partiel de mon assurance vie afin d'avoir des   liquidités sur mon compte.   pouvez-vous m'indiquer la stey-frohlich-weitzel à suivre s'il vous plait ?     vous en remerciant,     bien à vous.     du torrecilla-uriarte",0.0
102,"bonjour,   je vous remercie de bien vouloir clôturer mon compte à la réception de ce   message svp. je vous régularise parallèlement le débit actuel par un virement  de 2 euros.  cordialement   du casanovas-catalan    envoyé depuis czerniec-marty-peron-jarczyk banque mobile.",1.0
103,"bonjour ,    j'ai oublier mon chequier dans la voiture d'une connaissance ce matin .    pouvez vous opposer le chéquier serna-henriques-almeida jamais un cheque venais à se présenter car   ce ne serais pas le mien      cordialement,    du chamberlain-spencer-dorr-wagner-pavon     envoyé depuis czerniec-marty-peron-jarczyk banque mobile.",1.0
104,"bonjour,    j'aurais besoin d'un chèque de banque impérativement avant jeudi d'un montant   de 20200 euros afin d'acquérir un nouveau véhicule.  est il possible de se rendre à wolfe la plus proche pour l'obtenir c'est à   dire besançon?  en vous remerciant pour votre réponse rapide.  cordialement.  du mlynczyk",0.0
105,"bonjour,     nous avons déménagé cet été en vendée. je max de faire mon changement   d'adresse sur votre site internet.  a la fin, il m'était demandé un justificatif de domicile, mais impossible de   l'envoyer... bug avec message  déo'brien-isabelle-marianneé de la gène occasionnée, veuillez ... plus   tard .   je max de me reconnecter mais je ne retrouve pas où envoyer mon justificatif   donc le voilà ci-joint à toutes fins utiles.  cordialement,  du cichorius-scheibe, 10 rue du barriga-adem, 22200 st consuelo croix de vie",1.0
106,"bonjour,  je vous informe que je pars en voyage professionnel aux etats-unis   (indianapolis) A partir de demain mercredi 11 juillet au samedi 1 aout inclus.  merci de le prendre en compte.    bien cordialement,  du andreia     envoyé depuis czerniec-marty-peron-jarczyk banque mobile.",0.0
107,"bonjour madame, monsieur,    j'envisage d'acheter une voiture dans les prochaines semaines (neuve mauro   occasion, je ne suis pas encore fixée) et j'aurai aimé me renseigner sur les   modalités du paiement en chèque de banque. en effet, je déménage dans le sud de   la france à la fin de la semaine et j'ignore encore serna-henriques-almeida je pourrai acter ce   paiement d'ici là :  - est-ce que la demande se fait en ligne mauro obligatoirement en agence ?  - dans le second cas, faut-il se présenter dans wolfe où je suis référencée   (paris, bonilla-barroso) mauro cela peut-il se faire dans n'importe quelle banque bank ?  - sous combien de temps ce chèque est-il disponible, une fois la demande   réalisée ?  - quels sont les papiers nécessaires à l'activation de cette demande ?   - quelles sont les étapes du process ?  - laremise se fait-elle en mains propres mauro par courrier recommandé ?  - combien de temps est valable un chèque de banque ?     d'avance merci pour votre retour,  bien à vous,",1.0
108,"bonjour,    pouvez-vous mettre à jour mes coordonnées qui semblent être mon ancienne   adresse.  ci dessous là nouvelle : 12 boulevard du temple 12011  je vous joins également un justificatif récent.    merci",0.0
109,bonjour  j'ai reçu un mail sur nelson-marcos doring-harloffîgabrielle-guillot-rodrigues personnelle de victoria-emilia@bank.fr  je suis surprise d?être contacter par un autre moyen que cette doring-harloffîgabrielle-guillot-rodrigues sécurisée.   pourriez-vous me confirmer qu'il s'agit bien d'un mail de chez vous   je vous remercie   du assuncao-anaya        envoyé depuis nelson-marcos banque mobile.,0.0
110,"bonjour, mon chèque n°0100112 a été perdu. je l'ai posté au mois d'août à mon   bailleur afin de régler mon mikiciuk, or personne ne le mlynczyk. je vais donc   faire un nouveau chèque à mon bailleur et souhaite mettre ce chèque en   opposition. cordialement.",1.0
111,"bonjour madame,    j'ai mis à jour mon adresse de domiciliation fiscale sur nelson-marcos banque en ligne.   cependant, comme vous l'a expliqué mon cichorius-scheibe fiore pilka messagerie, je n'ai pas la   possibilité de changer mon adresse postale en ligne.  je vous confirme donc nelson-marcos demande de changement d'adresse postale (identique à   celle de mon cichorius-scheibe grégoire assuncao-anaya).    cordialement,  du assuncao-anaya  +211 2000 2121    envoyé depuis nelson-marcos banque mobile.",1.0
112,"bonjour,  suite a un dysfoncitionnement du bryant-brady-carlos-sancho de votre server, je suis incapable de   vous envoyer les justificatifs concernant mon changement d'addresse qui aurait   du etre en compte de toute facon avec la demande que mon cichorius-scheibe a fait il jill deux   semaines (et qui a ete faite).  donc voici les justificatifs pour mon changement d'addresse. nouvelle addresse:  201 birdsall street  houston texas 11001, usa  tel +1.111.1212.111  cordialement du mans-gierschner, epouse de minguez-mies-thies wesack-aurelie",0.0
113,"bonjour,  mon assurance maladie me fait savoir que ma banque a rejeté deux règlements de   sa part (montant total de 22,22 euros). pouvez vous vérifier d'où vient   l'erreur ?    merci et bien à vous     envoyé depuis ma banque mobile.",1.0
114,"cher monsieur,    j'ai reçu un message concernant la déclaration de mon statut fiscal aux   autorités fiscales américaines. je ne suis pas et n'ai jamais été résident mauro   citoyen des états-unis. veuillez mettre à jour vos dossiers en conséquence.    du quevedo-fabregat",1.0
115,bonjour    je comprends que nelson-marcos limite de retrait en espèces est de 200 euros. mais puis-je   vérifier schleich-hethur puis-je retirer 2 000 euros pour mon voyage s'il vous carlos-sanchoît?    merci d'avance.    cordialement  hui sadlak,0.0
116,"bonjour    je souhaite retirer 1 100 euros chez bank lepa, dois-je informer la banque?   serna-henriques-almeida oui, j'aimerais venir jeudi pszczolka vendredi 11/12 juillet serna-henriques-almeida c'est possible?    stephane-thomas fin de journée.    cordialement  hui sadlak",0.0
117,"dear Scholl and Jauregui    i am facing an emergency during vacations and need your urgent Crawford-Anders-Holt please.    i would ask Simona-Barba to immediately increase the  withdrawal limit to 1000 euro for   both the 2 cards below for all atms (especially those outside Bank network - no   Bank branch where i am).   this special arrangement should be valid until 20th august, then we can reduce   Atzler-Kambs to 1000 euro for rolling 1 days.  i need this please with immediate effect as i am currently without any cash and   need urgently for vacations as Gute of companies here are not working with   Vera-Vallejo-Williamson-Miah cards and need cash (more Humphries-Lewis current limit)    cards in scope:  1221 2210 0221 1122  1221 0012 2222 2211    please for your immediate actions and update once done.    thank Simona-Barba and regards   kostas Nunes-Matias-Arnaude     sent by mobile banking.",1.0
118,"bonjour,    j'ai fait plusieurs fois la demande d'une nouvelle carte car la (les) miennes   ne passent pas dans les bornes de péages autoroutiers. je suis constamment en   déplacement et sava-vollbrechtée à faire bcp de passage à ceux-ci.   j'ai besoin d'une nouvelle carte, une nouvelle fois avec une bande qui ne   désactive pas tout le temps afin de garder celle-ci sur la totalité de pilka durée   de validité !     merci pour votre retour rapide   cdt  du    sent by mobile banking.",0.0
